,ID,age,gender,word,response,correct,rt,block,trial
0,51,20,Male,Ledelse,i,1,0.8392296999227256,1,1.0
1,51,20,Male,Akademiker,i,1,1.035926999989897,1,2.0
2,51,20,Male,Hjem,e,1,0.7651054000016302,1,3.0
3,51,20,Male,Akademiker,i,1,0.7091259999433532,1,4.0
4,51,20,Male,Familie,e,1,0.7990908999927342,1,5.0
5,51,20,Male,Karriere,i,1,0.7738708999240771,1,6.0
6,51,20,Male,Kontor,i,1,0.7702222999650985,1,7.0
7,51,20,Male,Løn,i,1,0.7543554999865592,1,8.0
8,51,20,Male,Bryllup,e,1,0.7100288000656292,1,9.0
9,51,20,Male,Ledelse,i,1,0.7582623000489548,1,10.0
10,51,20,Male,Slægtninge,e,1,0.7843856000108644,1,11.0
11,51,20,Male,Forældre,e,1,0.6939715000335127,1,12.0
12,51,20,Male,Kontor,i,1,0.7106464999960735,1,13.0
13,51,20,Male,Hjem,e,1,0.6664374000392854,1,14.0
14,51,20,Male,Handel,i,1,0.7187881999416277,1,15.0
15,51,20,Male,Slægtninge,e,1,1.1269641999388114,1,16.0
16,51,20,Male,Ægteskab,e,1,0.7462914999341592,1,17.0
17,51,20,Male,Slægtninge,e,1,0.7827821999089792,1,18.0
18,51,20,Male,Forældre,e,1,0.7932226000120863,1,19.0
19,51,20,Male,Bryllup,e,1,0.7826072999741882,1,20.0
20,51,20,Male,Jens,e,1,0.8376605999656022,2,1.0
21,51,20,Male,Line,i,1,0.735356800025329,2,2.0
22,51,20,Male,Morten,e,1,0.6762767999898642,2,3.0
23,51,20,Male,Line,i,1,0.6796190000604838,2,4.0
24,51,20,Male,Hanne,i,1,0.8184172998880967,2,5.0
25,51,20,Male,Morten,e,1,0.6532138000475243,2,6.0
26,51,20,Male,Birthe,i,1,0.6826303000561893,2,7.0
27,51,20,Male,Josefine,i,1,0.7433114000596106,2,8.0
28,51,20,Male,Jens,e,1,0.7304806000320241,2,9.0
29,51,20,Male,Hanne,i,1,0.6587014999240637,2,10.0
30,51,20,Male,Birthe,e,0,0.7109181999694556,2,11.0
31,51,20,Male,Ole,e,1,0.7163522000191733,2,12.0
32,51,20,Male,Sebastian,e,1,0.7376674000406638,2,13.0
33,51,20,Male,Ruth,i,1,0.7551292999414727,2,14.0
34,51,20,Male,Rasmus,e,1,0.7096166999544948,2,15.0
35,51,20,Male,Mette,i,1,0.6704245000146329,2,16.0
36,51,20,Male,Ruth,i,1,0.6845681000268087,2,17.0
37,51,20,Male,Mikkel,e,1,2.758949999930337,2,18.0
38,51,20,Male,Camilla,i,1,0.7347275000065565,2,19.0
39,51,20,Male,Casper,e,1,0.5999476000433788,2,20.0
40,51,20,Male,Løn,i,1,1.6682670000009239,3,1.0
41,51,20,Male,Ledelse,i,1,0.7391822000499815,3,2.0
