,ID,age,gender,word,response,correct,rt,block,trial
0,49,20,Male,Børn,e,1,3.5865516300546005,1,1.0
1,49,20,Male,Karriere,i,1,1.2959738249192014,1,2.0
2,49,20,Male,Forældre,e,1,1.5350623027188703,1,3.0
3,49,20,Male,Akademiker,i,1,1.4624605795834213,1,4.0
4,49,20,Male,Handel,i,1,1.2853134283795953,1,5.0
5,49,20,Male,Familie,e,1,1.1338937601540238,1,6.0
6,49,20,Male,Kontor,i,1,1.0534822668414563,1,7.0
7,49,20,Male,Hjem,e,1,0.9488355405628681,1,8.0
8,49,20,Male,Virksomhed,i,1,0.9078504233621061,1,9.0
9,49,20,Male,Slægtninge,e,1,0.9882958314847201,1,10.0
10,49,20,Male,Karriere,i,1,0.8255526435095817,1,11.0
11,49,20,Male,Akademiker,i,1,2.652018754859455,1,12.0
12,49,20,Male,Børn,e,1,0.8285871236585081,1,13.0
13,49,20,Male,Familie,e,1,0.7065492561087012,1,14.0
14,49,20,Male,Løn,i,1,0.7986104757292196,1,15.0
15,49,20,Male,Hjem,e,1,0.7132942808093503,1,16.0
16,49,20,Male,Handel,i,1,0.5970611951779574,1,17.0
17,49,20,Male,Ægteskab,e,1,0.7914437477011234,1,18.0
18,49,20,Male,Bryllup,e,1,1.272639118717052,1,19.0
19,49,20,Male,Løn,i,1,1.5444919499568641,1,20.0
20,49,20,Male,Casper,e,1,1.1971693654777482,2,1.0
21,49,20,Male,Jens,e,1,0.8071686023613438,2,2.0
22,49,20,Male,Line,i,1,0.7279481425648555,2,3.0
23,49,20,Male,Hanne,i,1,0.6710199557710439,2,4.0
24,49,20,Male,Ruth,i,1,0.6727616580901667,2,5.0
25,49,20,Male,Birthe,i,1,0.6273105000145733,2,6.0
26,49,20,Male,Josefine,i,1,0.5833480223082006,2,7.0
27,49,20,Male,Rasmus,e,1,0.5730901404749602,2,8.0
28,49,20,Male,Mikkel,e,1,0.7338925999356434,2,9.0
29,49,20,Male,Ole,e,1,0.47140872618183494,2,10.0
