"","SubjectID_right_unique","SubjectID_left_unique","SubjectID_left","SubjectID_right","Gender_left","Gender_right","Age_left","Age_right","Image_1","Image_2","Prop_red_image_1","Prop_red_image_2","Prop_yellow_image_1","Prop_yellow_image_2","Prop_green_image_1","Prop_green_image_2","Prop_blue_image_1","Prop_blue_image_2","Response_left","Response_right","Joint_left","Joint_right","Correct_left","Correct_right","Correct_joint","RT_left","RT_right","RT_joint_left","RT_joint_right","Round","Block","group_id","diff","response_right_dummy","response_left_dummy","response_joint_dummy","chosen_leader","Leader_gender","Follower_gender","leader_behavior","Intercept_left","Slope_left","Intercept_right","Slope_right","skill_dif","skill_dif_c","Response_left_abs","Response_right_abs","z_Response_left_abs","z_Response_right_abs","conf_dif","conf_dif_c"
"996","39_1","38_1","38",39,"Female","Male",22,24,"Stim\r19y15g35b05.jpeg","Stim\r06y14g31b25.jpeg",19,6,15,14,35,31,5,25,2,-3,1,0,0,1,0,2.482,1.395,1.588,0,1,"grøn","38_39",-4,0,1,1,"Left_lead","Female","Male","stick",-0.377525379267386,0.23545428482484,-0.0833168958453044,0.220621306782236,1.06723275398439,0.067232753984386,2,3,0.437797517885457,0.232906167842047,0.666666666666667,-0.333333333333333
"997","39_1","38_1","38",39,"Female","Male",22,24,"Stim\r17y11g38b07.jpeg","Stim\r20y04g39b23.jpeg",17,20,11,4,38,39,7,23,-2,3,0,1,0,1,1,1.29,3.852,0,5.524,1,"grøn","38_39",1,1,0,1,"Right_lead","Male","Female","stick",-0.377525379267386,0.23545428482484,-0.0833168958453044,0.220621306782236,0.937002726225015,-0.0629972737749854,2,3,0.437797517885457,0.232906167842047,1.5,0.5
"998","39_1","38_1","38",39,"Female","Male",22,24,"Stim\r15y16g12b03.jpeg","Stim\r17y12g19b18.jpeg",15,17,16,12,12,19,3,18,2,-1,0,1,1,0,1,1.121,2.597,0,4.297,1,"grøn","38_39",7,0,1,1,"Right_lead","Male","Female","surrender",-0.377525379267386,0.23545428482484,-0.0833168958453044,0.220621306782236,0.937002726225015,-0.0629972737749854,2,1,0.437797517885457,-1.63034317489433,0.5,-0.5
"999","39_1","38_1","38",39,"Female","Male",22,24,"Stim\r01y27g01b01.jpeg","Stim\r05y09g02b34.jpeg",1,5,27,9,1,2,1,34,2,-1,1,0,1,0,1,1.629,2.974,1.911,0,1,"grøn","38_39",1,0,1,1,"Left_lead","Female","Male","stick",-0.377525379267386,0.23545428482484,-0.0833168958453044,0.220621306782236,1.06723275398439,0.067232753984386,2,1,0.437797517885457,-1.63034317489433,2,1
"1000","39_1","38_1","38",39,"Female","Male",22,24,"Stim\r09y17g32b21.jpeg","Stim\r12y09g30b18.jpeg",9,12,17,9,32,30,21,18,-2,2,-1,0,1,0,1,1.126,3.938,2.103,0,1,"grøn","38_39",-2,1,0,0,"Left_lead","Female","Male","stick",-0.377525379267386,0.23545428482484,-0.0833168958453044,0.220621306782236,1.06723275398439,0.067232753984386,2,2,0.437797517885457,-0.698718503526142,1,0
"1001","39_2","37_2","37",39,"Male","Male",21,24,"Stim\r11y26g25b38.jpeg","Stim\r10y27g22b14.jpeg",11,10,26,27,25,22,38,14,2,-3,-1,0,0,1,1,2.607,1.768,1.832,0,2,"rød","37_39",-1,0,1,0,"Left_lead","Male","Male","surrender",0.147141211360676,0.216186449117309,-0.0629294478203346,0.21985200187009,0.983327180459572,-0.0166728195404279,2,3,0,0.240096211423079,0.666666666666667,-0.333333333333333
"1002","39_2","37_2","37",39,"Male","Male",21,24,"Stim\r07y06g08b05.jpeg","Stim\r09y15g18b07.jpeg",7,9,6,15,8,18,5,7,-1,3,0,1,0,1,1,1.399,1.745,0,2.299,2,"rød","37_39",2,1,0,1,"Right_lead","Male","Male","stick",0.147141211360676,0.216186449117309,-0.0629294478203346,0.21985200187009,1.0169555157955,0.016955515795501,1,3,-1.33630620956212,0.240096211423079,3,2
"1003","39_2","37_2","37",39,"Male","Male",21,24,"Stim\r17y22g16b15.jpeg","Stim\r13y21g23b09.jpeg",17,13,22,21,16,23,15,9,2,-3,-1,0,0,1,1,2.242,1.632,1.28,0,2,"rød","37_39",-4,0,1,0,"Left_lead","Male","Male","surrender",0.147141211360676,0.216186449117309,-0.0629294478203346,0.21985200187009,0.983327180459572,-0.0166728195404279,2,3,0,0.240096211423079,0.666666666666667,-0.333333333333333
"1004","39_2","37_2","37",39,"Male","Male",21,24,"Stim\r19y10g06b15.jpeg","Stim\r18y13g28b06.jpeg",19,18,10,13,6,28,15,6,2,-4,0,-1,0,1,1,1.078,1.773,0,3.012,2,"rød","37_39",-1,0,1,0,"Right_lead","Male","Male","stick",0.147141211360676,0.216186449117309,-0.0629294478203346,0.21985200187009,1.0169555157955,0.016955515795501,2,4,0,1.48859651082309,2,1
"1005","39_2","37_2","37",39,"Male","Male",21,24,"Stim\r21y03g15b37.jpeg","Stim\r18y13g28b06.jpeg",21,18,3,13,15,28,37,6,2,-4,0,-1,0,1,1,1.386,1.48,0,1.564,2,"rød","37_39",-3,0,1,0,"Right_lead","Male","Male","stick",0.147141211360676,0.216186449117309,-0.0629294478203346,0.21985200187009,1.0169555157955,0.016955515795501,2,4,0,1.48859651082309,2,1
"1006","39_2","37_2","37",39,"Male","Male",21,24,"Stim\r10y02g36b05.jpeg","Stim\r11y26g25b38.jpeg",10,11,2,26,36,25,5,38,-1,3,1,0,0,1,1,1.048,1.975,1.41,0,2,"rød","37_39",1,1,0,1,"Left_lead","Male","Male","surrender",0.147141211360676,0.216186449117309,-0.0629294478203346,0.21985200187009,0.983327180459572,-0.0166728195404279,1,3,-1.33630620956212,0.240096211423079,0.333333333333333,-0.666666666666667
"1007","39_2","37_2","37",39,"Male","Male",21,24,"Stim\r06y36g16b14.jpeg","Stim\r21y31g06b08.jpeg",6,21,36,31,16,6,14,8,1,-4,0,-1,0,1,1,1.033,1.662,0,1.183,2,"blå","37_39",-6,0,1,0,"Right_lead","Male","Male","stick",0.147141211360676,0.216186449117309,-0.0629294478203346,0.21985200187009,1.0169555157955,0.016955515795501,1,4,-1.33630620956212,1.48859651082309,4,3
"1008","39_2","37_2","37",39,"Male","Male",21,24,"Stim\r11y26g25b38.jpeg","Stim\r14y08g21b39.jpeg",11,14,26,8,25,21,38,39,-1,3,1,0,0,1,1,1.775,2.337,1.631,0,2,"blå","37_39",1,1,0,1,"Left_lead","Male","Male","surrender",0.147141211360676,0.216186449117309,-0.0629294478203346,0.21985200187009,0.983327180459572,-0.0166728195404279,1,3,-1.33630620956212,0.240096211423079,0.333333333333333,-0.666666666666667
"1009","39_2","37_2","37",39,"Male","Male",21,24,"Stim\r21y01g04b27.jpeg","Stim\r06y14g31b25.jpeg",21,6,1,14,4,31,27,25,2,-4,-1,0,0,1,1,1.139,2.305,2.408,0,2,"blå","37_39",-2,0,1,0,"Left_lead","Male","Male","surrender",0.147141211360676,0.216186449117309,-0.0629294478203346,0.21985200187009,0.983327180459572,-0.0166728195404279,2,4,0,1.48859651082309,0.5,-0.5
"1010","39_2","37_2","37",39,"Male","Male",21,24,"Stim\r15y16g12b03.jpeg","Stim\r09y02g05b02.jpeg",15,9,16,2,12,5,3,2,3,-1,0,1,0,1,0,2.22,2.249,0,2.089,2,"blå","37_39",-1,0,1,1,"Right_lead","Male","Male","surrender",0.147141211360676,0.216186449117309,-0.0629294478203346,0.21985200187009,1.0169555157955,0.016955515795501,3,1,1.33630620956212,-2.25690438737694,0.333333333333333,-0.666666666666667
"1011","39_2","37_2","37",39,"Male","Male",21,24,"Stim\r09y15g18b07.jpeg","Stim\r16y09g06b10.jpeg",9,16,15,9,18,6,7,10,-1,3,1,0,0,1,1,1.139,3.218,2.846,0,2,"blå","37_39",3,1,0,1,"Left_lead","Male","Male","surrender",0.147141211360676,0.216186449117309,-0.0629294478203346,0.21985200187009,0.983327180459572,-0.0166728195404279,1,3,-1.33630620956212,0.240096211423079,0.333333333333333,-0.666666666666667
"1012","39_2","37_2","37",39,"Male","Male",21,24,"Stim\r20y14g02b19.jpeg","Stim\r17y12g19b18.jpeg",20,17,14,12,2,19,19,18,-2,2,0,1,1,0,0,1.041,2.52,0,2.879,2,"blå","37_39",-1,1,0,1,"Right_lead","Male","Male","stick",0.147141211360676,0.216186449117309,-0.0629294478203346,0.21985200187009,1.0169555157955,0.016955515795501,2,2,0,-1.00840408797693,1,0
"1013","39_2","37_2","37",39,"Male","Male",21,24,"Stim\r03y03g02b05.jpeg","Stim\r07y02g03b06.jpeg",3,7,3,2,2,3,5,6,1,-2,0,-1,0,1,1,0.813,1.559,0,2.649,2,"gul","37_39",-1,0,1,0,"Right_lead","Male","Male","stick",0.147141211360676,0.216186449117309,-0.0629294478203346,0.21985200187009,1.0169555157955,0.016955515795501,1,2,-1.33630620956212,-1.00840408797693,2,1
"1014","39_2","37_2","37",39,"Male","Male",21,24,"Stim\r20y14g02b19.jpeg","Stim\r14y10g15b15.jpeg",20,14,14,10,2,15,19,15,-2,3,1,0,1,0,0,1.153,2.049,4.332,0,2,"gul","37_39",-4,1,0,1,"Left_lead","Male","Male","surrender",0.147141211360676,0.216186449117309,-0.0629294478203346,0.21985200187009,0.983327180459572,-0.0166728195404279,2,3,0,0.240096211423079,0.666666666666667,-0.333333333333333
"1015","39_2","37_2","37",39,"Male","Male",21,24,"Stim\r16y21g04b04.jpeg","Stim\r22y23g20b06.jpeg",16,22,21,23,4,20,4,6,2,-2,0,-1,1,0,0,3.09,2.701,0,4.559,2,"gul","37_39",2,0,1,0,"Right_lead","Male","Male","stick",0.147141211360676,0.216186449117309,-0.0629294478203346,0.21985200187009,1.0169555157955,0.016955515795501,2,2,0,-1.00840408797693,1,0
"1016","39_2","37_2","37",39,"Male","Male",21,24,"Stim\r13y33g08b23.jpeg","Stim\r06y36g16b14.jpeg",13,6,33,36,8,16,23,14,2,-3,-1,0,1,0,0,0.941,2.969,1.667,0,2,"gul","37_39",3,0,1,0,"Left_lead","Male","Male","surrender",0.147141211360676,0.216186449117309,-0.0629294478203346,0.21985200187009,0.983327180459572,-0.0166728195404279,2,3,0,0.240096211423079,0.666666666666667,-0.333333333333333
"1017","39_2","37_2","37",39,"Male","Male",21,24,"Stim\r02y10g14b11.jpeg","Stim\r03y11g01b26.jpeg",2,3,10,11,14,1,11,26,-3,3,0,1,0,1,1,1.791,2.187,0,4.429,2,"gul","37_39",1,1,0,1,"Right_lead","Male","Male","stick",0.147141211360676,0.216186449117309,-0.0629294478203346,0.21985200187009,1.0169555157955,0.016955515795501,3,3,1.33630620956212,0.240096211423079,1,0
"1018","39_2","37_2","37",39,"Male","Male",21,24,"Stim\r03y06g12b09.jpeg","Stim\r03y03g02b05.jpeg",3,3,6,3,12,2,9,5,2,-2,-1,0,0,1,1,1.892,1.271,1.749,0,2,"gul","37_39",-3,0,1,0,"Left_lead","Male","Male","surrender",0.147141211360676,0.216186449117309,-0.0629294478203346,0.21985200187009,0.983327180459572,-0.0166728195404279,2,2,0,-1.00840408797693,1,0
"1019","39_2","37_2","37",39,"Male","Male",21,24,"Stim\r10y03g03b07.jpeg","Stim\r09y07g06b09.jpeg",10,9,3,7,3,6,7,9,3,-2,0,1,1,0,1,1.392,1.987,0,1.332,2,"grøn","37_39",3,0,1,1,"Right_lead","Male","Male","surrender",0.147141211360676,0.216186449117309,-0.0629294478203346,0.21985200187009,1.0169555157955,0.016955515795501,3,2,1.33630620956212,-1.00840408797693,0.666666666666667,-0.333333333333333
"1020","39_2","37_2","37",39,"Male","Male",21,24,"Stim\r14y12g04b29.jpeg","Stim\r05y09g02b34.jpeg",14,5,12,9,4,2,29,34,-2,2,1,0,1,0,0,1.23,1.409,2.716,0,2,"grøn","37_39",-2,1,0,1,"Left_lead","Male","Male","surrender",0.147141211360676,0.216186449117309,-0.0629294478203346,0.21985200187009,0.983327180459572,-0.0166728195404279,2,2,0,-1.00840408797693,1,0
"1021","39_2","37_2","37",39,"Male","Male",21,24,"Stim\r17y22g16b15.jpeg","Stim\r04y16g13b13.jpeg",17,4,22,16,16,13,15,13,-2,2,-1,0,1,0,1,1.814,2.359,1.682,0,2,"grøn","37_39",-3,1,0,0,"Left_lead","Male","Male","stick",0.147141211360676,0.216186449117309,-0.0629294478203346,0.21985200187009,0.983327180459572,-0.0166728195404279,2,2,0,-1.00840408797693,1,0
"1022","39_2","37_2","37",39,"Male","Male",21,24,"Stim\r04y39g24b15.jpeg","Stim\r06y14g31b25.jpeg",4,6,39,14,24,31,15,25,3,-3,1,0,1,0,1,1.319,2.215,2.281,0,2,"grøn","37_39",7,0,1,1,"Left_lead","Male","Male","stick",0.147141211360676,0.216186449117309,-0.0629294478203346,0.21985200187009,0.983327180459572,-0.0166728195404279,3,3,1.33630620956212,0.240096211423079,1,0
"1023","39_2","37_2","37",39,"Male","Male",21,24,"Stim\r14y08g21b39.jpeg","Stim\r11y26g25b38.jpeg",14,11,8,26,21,25,39,38,3,-3,0,-1,1,0,0,1.174,1.519,0,4.63,2,"grøn","37_39",4,0,1,0,"Right_lead","Male","Male","stick",0.147141211360676,0.216186449117309,-0.0629294478203346,0.21985200187009,1.0169555157955,0.016955515795501,3,3,1.33630620956212,0.240096211423079,1,0
"1024","39_2","37_2","37",39,"Male","Male",21,24,"Stim\r21y31g06b08.jpeg","Stim\r17y07g07b24.jpeg",21,17,31,7,6,7,8,24,-1,4,1,0,0,1,1,3.215,1.411,1.327,0,2,"grøn","37_39",1,1,0,1,"Left_lead","Male","Male","surrender",0.147141211360676,0.216186449117309,-0.0629294478203346,0.21985200187009,0.983327180459572,-0.0166728195404279,1,4,-1.33630620956212,1.48859651082309,0.25,-0.75
"1025","39_2","37_2","37",39,"Male","Male",21,24,"Stim\r08y12g20b03.jpeg","Stim\r13y21g23b09.jpeg",8,13,12,21,20,23,3,9,3,-2,0,1,1,0,1,1.534,1.414,0,1.844,2,"grøn","37_39",3,0,1,1,"Right_lead","Male","Male","surrender",0.147141211360676,0.216186449117309,-0.0629294478203346,0.21985200187009,1.0169555157955,0.016955515795501,3,2,1.33630620956212,-1.00840408797693,0.666666666666667,-0.333333333333333
"1026","39_2","37_2","37",39,"Male","Male",21,24,"Stim\r05y28g23b30.jpeg","Stim\r14y08g21b39.jpeg",5,14,28,8,23,21,30,39,3,-3,0,-1,0,1,1,2.5,1.83,0,3.608,2,"grøn","37_39",-2,0,1,0,"Right_lead","Male","Male","stick",0.147141211360676,0.216186449117309,-0.0629294478203346,0.21985200187009,1.0169555157955,0.016955515795501,3,3,1.33630620956212,0.240096211423079,1,0
"1027","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r19y15g35b05.jpeg","Stim\r21y24g16b04.jpeg",19,21,15,24,35,16,5,4,2,-2,0,-1,1,0,0,5.57,4.683,0,7.278,1,"rød","37_40",2,0,1,0,"Right_lead","Female","Male","stick",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,1.08367020897833,0.0836702089783312,2,2,0.0462570049803762,-0.332249319622494,1,0
"1028","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r10y13g07b36.jpeg","Stim\r12y09g30b18.jpeg",10,12,13,9,7,30,36,18,-2,2,0,1,0,1,1,4.038,2.2,0,5.934,1,"rød","37_40",2,1,0,1,"Right_lead","Female","Male","stick",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,1.08367020897833,0.0836702089783312,2,2,0.0462570049803762,-0.332249319622494,1,0
"1029","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r15y05g12b10.jpeg","Stim\r11y14g08b23.jpeg",15,11,5,14,12,8,10,23,2,-1,1,0,0,1,0,1.904,4.217,4.067,0,1,"rød","37_40",-4,0,1,1,"Left_lead","Male","Female","stick",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,0.922789970338657,-0.0772100296613435,2,1,0.0462570049803762,-1.49512193830122,2,1
"1030","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r18y13g28b06.jpeg","Stim\r14y20g16b10.jpeg",18,14,13,20,28,16,6,10,2,-3,0,-1,0,1,1,2.14,1.786,0,1.725,1,"rød","37_40",-4,0,1,0,"Right_lead","Female","Male","stick",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,1.08367020897833,0.0836702089783312,2,3,0.0462570049803762,0.830623299056236,1.5,0.5
"1031","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r12y12g14b26.jpeg","Stim\r11y14g08b23.jpeg",12,11,12,14,14,8,26,23,2,-2,0,1,0,1,0,1.326,2.453,0,7.008,1,"rød","37_40",-1,0,1,1,"Right_lead","Female","Male","surrender",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,1.08367020897833,0.0836702089783312,2,2,0.0462570049803762,-0.332249319622494,1,0
"1032","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r17y22g16b15.jpeg","Stim\r19y10g06b15.jpeg",17,19,22,10,16,6,15,15,2,-3,0,-1,1,0,0,1.16,1.288,0,3.573,1,"rød","37_40",2,0,1,0,"Right_lead","Female","Male","stick",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,1.08367020897833,0.0836702089783312,2,3,0.0462570049803762,0.830623299056236,1.5,0.5
"1033","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r10y03g03b07.jpeg","Stim\r04y39g24b15.jpeg",10,4,3,39,3,24,7,15,2,-3,0,-1,0,1,1,5.307,1.385,0,2.528,1,"rød","37_40",-6,0,1,0,"Right_lead","Female","Male","stick",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,1.08367020897833,0.0836702089783312,2,3,0.0462570049803762,0.830623299056236,1.5,0.5
"1034","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r16y09g06b10.jpeg","Stim\r13y24g05b28.jpeg",16,13,9,24,6,5,10,28,2,-2,0,1,0,1,0,9.266,8.462,0,10.079,1,"rød","37_40",-3,0,1,1,"Right_lead","Female","Male","surrender",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,1.08367020897833,0.0836702089783312,2,2,0.0462570049803762,-0.332249319622494,1,0
"1035","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r22y35g09b11.jpeg","Stim\r20y04g39b23.jpeg",22,20,35,4,9,39,11,23,2,-4,-1,0,0,1,1,1.09,1.599,4.771,0,1,"rød","37_40",-2,0,1,0,"Left_lead","Male","Female","surrender",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,0.922789970338657,-0.0772100296613435,2,4,0.0462570049803762,1.99349591773497,0.5,-0.5
"1036","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r11y10g06b19.jpeg","Stim\r14y08g21b39.jpeg",11,14,10,8,6,21,19,39,1,-2,0,-1,1,0,0,4.1,3.665,0,3.965,1,"rød","37_40",3,0,1,0,"Right_lead","Female","Male","stick",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,1.08367020897833,0.0836702089783312,1,2,-1.5727381693328,-0.332249319622494,2,1
"1037","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r17y12g19b18.jpeg","Stim\r21y24g16b04.jpeg",17,21,12,24,19,16,18,4,-3,2,-1,0,0,1,0,2.333,5.13,2.762,0,1,"rød","37_40",4,1,0,0,"Left_lead","Male","Female","stick",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,0.922789970338657,-0.0772100296613435,3,2,1.66525217929355,-0.332249319622494,1.5,0.5
"1038","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r10y03g03b07.jpeg","Stim\r09y07g06b09.jpeg",10,9,3,7,3,6,7,9,-1,1,1,0,0,1,1,3.087,5.884,4.247,0,1,"blå","37_40",2,1,0,1,"Left_lead","Male","Female","surrender",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,0.922789970338657,-0.0772100296613435,1,1,-1.5727381693328,-1.49512193830122,1,0
"1039","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r08y09g09b11.jpeg","Stim\r17y11g38b07.jpeg",8,17,9,11,9,38,11,7,2,-2,1,0,0,1,0,7.022,2.684,5.396,0,1,"blå","37_40",-4,0,1,1,"Left_lead","Male","Female","stick",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,0.922789970338657,-0.0772100296613435,2,2,0.0462570049803762,-0.332249319622494,1,0
"1040","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r21y24g16b04.jpeg","Stim\r10y07g11b10.jpeg",21,10,24,7,16,11,4,10,-1,3,0,1,0,1,1,2.413,1.492,0,3.76,1,"blå","37_40",6,1,0,1,"Right_lead","Female","Male","stick",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,1.08367020897833,0.0836702089783312,1,3,-1.5727381693328,0.830623299056236,3,2
"1041","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r03y11g01b26.jpeg","Stim\r18y19g14b27.jpeg",3,18,11,19,1,14,26,27,3,-4,-1,0,1,0,0,1.655,1.651,4.462,0,1,"blå","37_40",1,0,1,0,"Left_lead","Male","Female","surrender",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,0.922789970338657,-0.0772100296613435,3,4,1.66525217929355,1.99349591773497,0.75,-0.25
"1042","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r13y33g08b23.jpeg","Stim\r18y19g14b27.jpeg",13,18,33,19,8,14,23,27,-2,1,0,-1,0,1,0,2.511,2.074,0,3.294,1,"blå","37_40",4,1,0,0,"Right_lead","Female","Male","surrender",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,1.08367020897833,0.0836702089783312,2,1,0.0462570049803762,-1.49512193830122,0.5,-0.5
"1043","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r14y08g21b39.jpeg","Stim\r11y13g22b35.jpeg",14,11,8,13,21,22,39,35,-3,3,0,1,1,0,0,1.43,2.192,0,9.724,1,"blå","37_40",-4,1,0,1,"Right_lead","Female","Male","stick",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,1.08367020897833,0.0836702089783312,3,3,1.66525217929355,0.830623299056236,1,0
"1044","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r22y23g20b06.jpeg","Stim\r22y02g34b05.jpeg",22,22,23,2,20,34,6,5,2,-2,-1,0,0,1,1,1.686,2.032,8.43,0,1,"blå","37_40",-1,0,1,0,"Left_lead","Male","Female","surrender",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,0.922789970338657,-0.0772100296613435,2,2,0.0462570049803762,-0.332249319622494,1,0
"1045","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r13y24g05b28.jpeg","Stim\r18y19g14b27.jpeg",13,18,24,19,5,14,28,27,2,-2,-1,0,0,1,1,3.403,2.949,2.53,0,1,"blå","37_40",-1,0,1,0,"Left_lead","Male","Female","surrender",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,0.922789970338657,-0.0772100296613435,2,2,0.0462570049803762,-0.332249319622494,1,0
"1046","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r18y13g28b06.jpeg","Stim\r10y07g11b10.jpeg",18,10,13,7,28,11,6,10,-2,1,-1,0,1,0,1,7.592,5.187,2.347,0,1,"gul","37_40",-6,1,0,0,"Left_lead","Male","Female","stick",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,0.922789970338657,-0.0772100296613435,2,1,0.0462570049803762,-1.49512193830122,2,1
"1047","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r09y02g05b02.jpeg","Stim\r09y06g26b32.jpeg",9,9,2,6,5,26,2,32,1,-2,-1,0,1,0,0,2.37,3.916,2.106,0,1,"gul","37_40",4,0,1,0,"Left_lead","Male","Female","surrender",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,0.922789970338657,-0.0772100296613435,1,2,-1.5727381693328,-0.332249319622494,0.5,-0.5
"1048","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r11y14g08b23.jpeg","Stim\r11y10g06b19.jpeg",11,11,14,10,8,6,23,19,2,-3,1,0,0,1,0,1.522,1.735,8.609,0,1,"gul","37_40",-4,0,1,1,"Left_lead","Male","Female","stick",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,0.922789970338657,-0.0772100296613435,2,3,0.0462570049803762,0.830623299056236,0.666666666666667,-0.333333333333333
"1049","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r19y15g35b05.jpeg","Stim\r17y11g38b07.jpeg",19,17,15,11,35,38,5,7,2,-3,0,-1,0,1,1,1.085,2.881,0,2.431,1,"gul","37_40",-4,0,1,0,"Right_lead","Female","Male","stick",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,1.08367020897833,0.0836702089783312,2,3,0.0462570049803762,0.830623299056236,1.5,0.5
"1050","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r08y23g10b29.jpeg","Stim\r17y22g16b15.jpeg",8,17,23,22,10,16,29,15,-4,2,0,-1,1,0,1,3.276,2.472,0,4.893,1,"gul","37_40",-1,1,0,0,"Right_lead","Female","Male","surrender",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,1.08367020897833,0.0836702089783312,4,2,3.28424735360672,-0.332249319622494,0.5,-0.5
"1051","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r10y07g11b10.jpeg","Stim\r16y09g06b10.jpeg",10,16,7,9,11,6,10,10,2,-3,1,0,1,0,1,1.353,1.631,3.924,0,1,"gul","37_40",2,0,1,1,"Left_lead","Male","Female","stick",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,0.922789970338657,-0.0772100296613435,2,3,0.0462570049803762,0.830623299056236,0.666666666666667,-0.333333333333333
"1052","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r19y10g06b15.jpeg","Stim\r11y14g08b23.jpeg",19,11,10,14,6,8,15,23,-2,1,0,-1,0,1,0,1.955,5.068,0,2.182,1,"grøn","37_40",2,1,0,0,"Right_lead","Female","Male","surrender",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,1.08367020897833,0.0836702089783312,2,1,0.0462570049803762,-1.49512193830122,0.5,-0.5
"1053","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r06y36g16b14.jpeg","Stim\r08y12g20b03.jpeg",6,8,36,12,16,20,14,3,-1,3,1,0,0,1,1,1.772,1.318,1.773,0,1,"grøn","37_40",4,1,0,1,"Left_lead","Male","Female","surrender",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,0.922789970338657,-0.0772100296613435,1,3,-1.5727381693328,0.830623299056236,0.333333333333333,-0.666666666666667
"1054","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r13y21g23b09.jpeg","Stim\r11y13g22b35.jpeg",13,11,21,13,23,22,9,35,2,-2,0,1,0,1,0,3.854,2.133,0,7.966,1,"grøn","37_40",-1,0,1,1,"Right_lead","Female","Male","surrender",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,1.08367020897833,0.0836702089783312,2,2,0.0462570049803762,-0.332249319622494,1,0
"1055","40_1","37_1","37",40,"Male","Female",21,26,"Stim\r13y33g08b23.jpeg","Stim\r16y09g06b10.jpeg",13,16,33,9,8,6,23,10,2,-2,0,-1,0,1,1,1.854,2.951,0,3.685,1,"grøn","37_40",-2,0,1,0,"Right_lead","Female","Male","stick",0.266846778504591,0.198998042021113,0.0180941133296516,0.215648249783298,1.08367020897833,0.0836702089783312,2,2,0.0462570049803762,-0.332249319622494,1,0
