"","SubjectID_unique","Trial","SubjectID","Gender","Age","Image_1","Image_2","Prop_red_image_1","Prop_red_image_2","Prop_yellow_image_1","Prop_yellow_image_2","Prop_green_image_1","Prop_green_image_2","Prop_blue_image_1","Prop_blue_image_2","Response","Correct","RT","Round","Block","group_id","diff","response_dummy","chosen_leader","Leader_gender","Follower_gender","Side","Intercept","Slope","Sensitivity_roll"
"1","10_1",1,"10","Female",26,"Stim\r10y02g36b05.jpeg","Stim\r09y07g06b09.jpeg",10,9,2,7,36,6,5,9,2,0,5.521,1,"rød","10_12",-1,1,"Right_lead","Female","Female","left",0.350292350953413,0.21602345253645,NA
"2","10_1",2,"10","Female",26,"Stim\r03y06g12b09.jpeg","Stim\r04y16g13b13.jpeg",3,4,6,16,12,13,9,13,-2,0,7.153,1,"rød","10_12",1,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,NA
"3","10_1",3,"10","Female",26,"Stim\r22y02g34b05.jpeg","Stim\r21y01g04b27.jpeg",22,21,2,1,34,4,5,27,-1,1,2.016,1,"rød","10_12",-1,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,NA
"4","10_1",4,"10","Female",26,"Stim\r11y26g25b38.jpeg","Stim\r12y09g30b18.jpeg",11,12,26,9,25,30,38,18,-2,0,2.555,1,"rød","10_12",1,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,NA
"5","10_1",5,"10","Female",26,"Stim\r12y07g16b25.jpeg","Stim\r09y02g05b02.jpeg",12,9,7,2,16,5,25,2,3,0,1.628,1,"rød","10_12",-3,1,"Right_lead","Female","Female","left",0.350292350953413,0.21602345253645,NA
"6","10_1",6,"10","Female",26,"Stim\r03y03g02b05.jpeg","Stim\r06y19g29b08.jpeg",3,6,3,19,2,29,5,8,1,1,3.393,1,"rød","10_12",3,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,NA
"7","10_1",7,"10","Female",26,"Stim\r22y23g20b06.jpeg","Stim\r16y21g04b04.jpeg",22,16,23,21,20,4,6,4,3,0,2.329,1,"rød","10_12",-6,1,"Right_lead","Female","Female","left",0.350292350953413,0.21602345253645,NA
"8","10_1",8,"10","Female",26,"Stim\r13y33g08b23.jpeg","Stim\r16y21g04b04.jpeg",13,16,33,21,8,4,23,4,2,1,1.549,1,"rød","10_12",3,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,NA
"9","10_1",9,"10","Female",26,"Stim\r08y23g10b29.jpeg","Stim\r11y13g22b35.jpeg",8,11,23,13,10,22,29,35,-2,0,1.449,1,"rød","10_12",3,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,NA
"10","10_1",10,"10","Female",26,"Stim\r09y17g32b21.jpeg","Stim\r10y37g07b02.jpeg",9,10,17,37,32,7,21,2,2,1,4.776,1,"rød","10_12",1,1,"Left_lead","Female","Female","left",0.350292350953413,0.21602345253645,0.182767678432287
"11","10_1",11,"10","Female",26,"Stim\r17y11g38b07.jpeg","Stim\r21y31g06b08.jpeg",17,21,11,31,38,6,7,8,-1,0,1.323,1,"rød","10_12",4,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.17194513683682
"12","10_1",12,"10","Female",26,"Stim\r10y13g07b36.jpeg","Stim\r07y14g27b22.jpeg",10,7,13,14,7,27,36,22,-1,1,1.06,1,"rød","10_12",-3,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.180536132365855
"13","10_1",13,"10","Female",26,"Stim\r07y06g08b05.jpeg","Stim\r03y03g02b05.jpeg",7,3,6,3,8,2,5,5,-2,1,1.434,1,"rød","10_12",-4,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.187437110517613
"14","10_1",14,"10","Female",26,"Stim\r12y07g07b17.jpeg","Stim\r08y23g10b29.jpeg",12,8,7,23,7,10,17,29,2,0,1.295,1,"rød","10_12",-4,1,"Left_lead","Female","Female","left",0.350292350953413,0.21602345253645,0.19080903278088
"15","10_1",15,"10","Female",26,"Stim\r22y35g09b11.jpeg","Stim\r21y03g15b37.jpeg",22,21,35,3,9,15,11,37,2,0,1.439,1,"rød","10_12",-1,1,"Left_lead","Female","Female","left",0.350292350953413,0.21602345253645,0.205961693961006
"16","10_1",16,"10","Female",26,"Stim\r09y06g26b32.jpeg","Stim\r03y06g12b09.jpeg",9,3,6,6,26,12,32,9,-1,1,0.955,1,"rød","10_12",-6,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.191553317144998
"17","10_1",17,"10","Female",26,"Stim\r04y28g27b06.jpeg","Stim\r01y27g01b01.jpeg",4,1,28,27,27,1,6,1,-1,1,0.806,1,"rød","10_12",-3,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.204388907670847
"18","10_1",18,"10","Female",26,"Stim\r18y13g28b06.jpeg","Stim\r17y22g16b15.jpeg",18,17,13,22,28,16,6,15,-2,1,1.642,1,"rød","10_12",-1,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.21510326516752
"19","10_1",19,"10","Female",26,"Stim\r06y19g29b08.jpeg","Stim\r05y09g02b34.jpeg",6,5,19,9,29,2,8,34,1,0,1.589,1,"rød","10_12",-1,1,"Right_lead","Female","Female","left",0.350292350953413,0.21602345253645,0.218499591689188
"20","10_1",20,"10","Female",26,"Stim\r06y14g31b25.jpeg","Stim\r14y10g15b15.jpeg",6,14,14,10,31,15,25,15,1,1,2.019,1,"rød","10_12",8,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.228276089651701
"21","10_1",21,"10","Female",26,"Stim\r14y20g16b10.jpeg","Stim\r18y13g28b06.jpeg",14,18,20,13,16,28,10,6,-2,0,2.337,1,"rød","10_12",4,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.228889078594994
"22","10_1",22,"10","Female",26,"Stim\r01y27g01b01.jpeg","Stim\r04y39g24b15.jpeg",1,4,27,39,1,24,1,15,3,1,1.666,1,"rød","10_12",3,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.225758721562573
"23","10_1",23,"10","Female",26,"Stim\r06y36g16b14.jpeg","Stim\r12y07g07b17.jpeg",6,12,36,7,16,7,14,17,4,1,2.388,1,"rød","10_12",6,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.231445558825557
"24","10_1",24,"10","Female",26,"Stim\r17y20g40b07.jpeg","Stim\r15y05g12b10.jpeg",17,15,20,5,40,12,7,10,-2,1,3.195,1,"rød","10_12",-2,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.237960782360356
"25","10_1",25,"10","Female",26,"Stim\r08y12g20b03.jpeg","Stim\r07y02g03b06.jpeg",8,7,12,2,20,3,3,6,2,0,2.541,1,"rød","10_12",-1,1,"Right_lead","Female","Female","left",0.350292350953413,0.21602345253645,0.245081745324456
"26","10_1",26,"10","Female",26,"Stim\r13y33g08b23.jpeg","Stim\r03y11g01b26.jpeg",13,3,33,11,8,1,23,26,4,1,1.49,1,"blå","10_12",3,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.244446119107516
"27","10_1",27,"10","Female",26,"Stim\r09y06g26b32.jpeg","Stim\r15y17g24b30.jpeg",9,15,6,17,26,24,32,30,-1,1,1.224,1,"blå","10_12",-2,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.237338766997037
"28","10_1",28,"10","Female",26,"Stim\r01y27g01b01.jpeg","Stim\r09y02g05b02.jpeg",1,9,27,2,1,5,1,2,4,1,2.466,1,"blå","10_12",1,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.232382397702135
"29","10_1",29,"10","Female",26,"Stim\r07y14g27b22.jpeg","Stim\r03y11g01b26.jpeg",7,3,14,11,27,1,22,26,4,1,1.731,1,"blå","10_12",4,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.238597913890446
"30","10_1",30,"10","Female",26,"Stim\r16y09g06b10.jpeg","Stim\r18y13g28b06.jpeg",16,18,9,13,6,28,10,6,2,0,1.309,1,"blå","10_12",-4,1,"Right_lead","Female","Female","left",0.350292350953413,0.21602345253645,0.218648946208651
"31","10_1",31,"10","Female",26,"Stim\r17y20g40b07.jpeg","Stim\r21y24g16b04.jpeg",17,21,20,24,40,16,7,4,1,0,2.064,1,"blå","10_12",-3,1,"Left_lead","Female","Female","left",0.350292350953413,0.21602345253645,0.220535677073619
"32","10_1",32,"10","Female",26,"Stim\r06y36g16b14.jpeg","Stim\r21y31g06b08.jpeg",6,21,36,31,16,6,14,8,-2,1,1.459,1,"blå","10_12",-6,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.220225790231535
"33","10_1",33,"10","Female",26,"Stim\r04y16g13b13.jpeg","Stim\r14y10g15b15.jpeg",4,14,16,10,13,15,13,15,4,1,1.515,1,"blå","10_12",2,1,"Left_lead","Female","Female","left",0.350292350953413,0.21602345253645,0.210264553727766
"34","10_1",34,"10","Female",26,"Stim\r09y17g32b21.jpeg","Stim\r06y36g16b14.jpeg",9,6,17,36,32,16,21,14,-2,1,1.426,1,"blå","10_12",-7,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.21524419968455
"35","10_1",35,"10","Female",26,"Stim\r07y02g03b06.jpeg","Stim\r09y15g18b07.jpeg",7,9,2,15,3,18,6,7,3,1,1.392,1,"blå","10_12",1,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.222840902872856
"36","10_1",36,"10","Female",26,"Stim\r21y24g16b04.jpeg","Stim\r09y02g05b02.jpeg",21,9,24,2,16,5,4,2,4,0,1.376,1,"blå","10_12",-2,1,"Left_lead","Female","Female","left",0.350292350953413,0.21602345253645,0.190567055182273
"37","10_1",37,"10","Female",26,"Stim\r17y12g19b18.jpeg","Stim\r12y07g07b17.jpeg",17,12,12,7,19,7,18,17,3,0,1.085,1,"blå","10_12",-1,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.180260914527368
"38","10_1",38,"10","Female",26,"Stim\r08y09g09b11.jpeg","Stim\r06y36g16b14.jpeg",8,6,9,36,9,16,11,14,1,1,1.037,1,"blå","10_12",3,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.172994666435983
"39","10_1",39,"10","Female",26,"Stim\r07y06g08b05.jpeg","Stim\r21y31g06b08.jpeg",7,21,6,31,8,6,5,8,-2,0,1.665,1,"blå","10_12",3,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.152738486678205
"40","10_1",40,"10","Female",26,"Stim\r19y15g35b05.jpeg","Stim\r08y12g20b03.jpeg",19,8,15,12,35,20,5,3,1,0,5.523,1,"blå","10_12",-2,1,"Left_lead","Female","Female","left",0.350292350953413,0.21602345253645,0.155150759271796
"41","10_1",41,"10","Female",26,"Stim\r14y10g15b15.jpeg","Stim\r22y35g09b11.jpeg",14,22,10,35,15,9,15,11,-1,1,1.263,1,"blå","10_12",-4,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.161611375501223
"42","10_1",42,"10","Female",26,"Stim\r04y28g27b06.jpeg","Stim\r10y03g03b07.jpeg",4,10,28,3,27,3,6,7,4,1,1.446,1,"blå","10_12",1,1,"Left_lead","Female","Female","left",0.350292350953413,0.21602345253645,0.157782445880202
"43","10_1",43,"10","Female",26,"Stim\r02y19g24b04.jpeg","Stim\r01y27g01b01.jpeg",2,1,19,27,24,1,4,1,-1,1,1.075,1,"blå","10_12",-3,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.157565222480386
"44","10_1",44,"10","Female",26,"Stim\r13y24g05b28.jpeg","Stim\r21y01g04b27.jpeg",13,21,24,1,5,4,28,27,3,0,1.28,1,"blå","10_12",-1,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.168191125684824
"45","10_1",45,"10","Female",26,"Stim\r08y23g10b29.jpeg","Stim\r07y14g27b22.jpeg",8,7,23,14,10,27,29,22,3,0,1.161,1,"blå","10_12",-7,1,"Left_lead","Female","Female","left",0.350292350953413,0.21602345253645,0.166661517377846
"46","10_1",46,"10","Female",26,"Stim\r17y07g07b24.jpeg","Stim\r12y12g14b26.jpeg",17,12,7,12,7,14,24,26,-3,0,2.098,1,"blå","10_12",2,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.175004057029728
"47","10_1",47,"10","Female",26,"Stim\r18y19g14b27.jpeg","Stim\r20y04g39b23.jpeg",18,20,19,4,14,39,27,23,-1,1,1.179,1,"blå","10_12",-4,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.17653685263691
"48","10_1",48,"10","Female",26,"Stim\r03y03g02b05.jpeg","Stim\r13y21g23b09.jpeg",3,13,3,21,2,23,5,9,3,1,1.258,1,"blå","10_12",4,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.173066440279438
"49","10_1",49,"10","Female",26,"Stim\r10y13g07b36.jpeg","Stim\r09y06g26b32.jpeg",10,9,13,6,7,26,36,32,4,0,1.684,1,"blå","10_12",-4,1,"Right_lead","Female","Female","left",0.350292350953413,0.21602345253645,0.177173708226549
"50","10_1",50,"10","Female",26,"Stim\r16y21g04b04.jpeg","Stim\r07y14g27b22.jpeg",16,7,21,14,4,27,4,22,-1,1,1.109,1,"gul","10_12",-7,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.180396203217595
"51","10_1",51,"10","Female",26,"Stim\r22y23g20b06.jpeg","Stim\r02y19g24b04.jpeg",22,2,23,19,20,24,6,4,-3,1,1.227,1,"gul","10_12",-4,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.179934864227749
"52","10_1",52,"10","Female",26,"Stim\r15y17g24b30.jpeg","Stim\r22y23g20b06.jpeg",15,22,17,23,24,20,30,6,4,1,1.109,1,"gul","10_12",6,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.179067034323011
"53","10_1",53,"10","Female",26,"Stim\r04y28g27b06.jpeg","Stim\r17y22g16b15.jpeg",4,17,28,22,27,16,6,15,-3,1,1.192,1,"gul","10_12",-6,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.191404463931226
"54","10_1",54,"10","Female",26,"Stim\r10y37g07b02.jpeg","Stim\r13y33g08b23.jpeg",10,13,37,33,7,8,2,23,-4,1,1.114,1,"gul","10_12",-4,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.19309794455005
"55","10_1",55,"10","Female",26,"Stim\r06y36g16b14.jpeg","Stim\r04y39g24b15.jpeg",6,4,36,39,16,24,14,15,4,1,1.192,1,"gul","10_12",3,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.239999808941731
"56","10_1",56,"10","Female",26,"Stim\r21y01g04b27.jpeg","Stim\r15y05g12b10.jpeg",21,15,1,5,4,12,27,10,4,1,1.068,1,"gul","10_12",4,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.279833177993591
"57","10_1",57,"10","Female",26,"Stim\r08y23g10b29.jpeg","Stim\r10y27g22b14.jpeg",8,10,23,27,10,22,29,14,3,1,1.274,1,"gul","10_12",4,1,"Right_lead","Female","Female","left",0.350292350953413,0.21602345253645,0.28065875564867
"58","10_1",58,"10","Female",26,"Stim\r10y13g07b36.jpeg","Stim\r07y14g27b22.jpeg",10,7,13,14,7,27,36,22,3,1,0.978,1,"gul","10_12",1,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.27007412398468
"59","10_1",59,"10","Female",26,"Stim\r18y13g28b06.jpeg","Stim\r19y15g35b05.jpeg",18,19,13,15,28,35,6,5,3,1,0.918,1,"gul","10_12",2,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.229917890801248
"60","10_1",60,"10","Female",26,"Stim\r04y16g13b13.jpeg","Stim\r14y12g04b29.jpeg",4,14,16,12,13,4,13,29,-2,1,1.705,1,"gul","10_12",-4,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.245276851762325
"61","10_1",61,"10","Female",26,"Stim\r10y03g03b07.jpeg","Stim\r21y01g04b27.jpeg",10,21,3,1,3,4,7,27,-2,1,1.243,1,"gul","10_12",-2,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.229394742331462
"62","10_1",62,"10","Female",26,"Stim\r14y12g04b29.jpeg","Stim\r18y13g28b06.jpeg",14,18,12,13,4,28,29,6,-2,0,0.982,1,"gul","10_12",1,0,"Right_lead","Female","Female","left",0.350292350953413,0.21602345253645,0.233618080026572
"63","10_1",63,"10","Female",26,"Stim\r09y17g32b21.jpeg","Stim\r17y20g40b07.jpeg",9,17,17,20,32,40,21,7,-1,0,1.297,1,"gul","10_12",3,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.227610860796348
"64","10_1",64,"10","Female",26,"Stim\r03y06g12b09.jpeg","Stim\r10y03g03b07.jpeg",3,10,6,3,12,3,9,7,2,0,0.854,1,"gul","10_12",-3,1,"Left_lead","Female","Female","left",0.350292350953413,0.21602345253645,0.216070187060885
"65","10_1",65,"10","Female",26,"Stim\r17y07g07b24.jpeg","Stim\r09y06g26b32.jpeg",17,9,7,6,7,26,24,32,-1,1,0.838,1,"gul","10_12",-1,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.217067429885189
"66","10_1",66,"10","Female",26,"Stim\r14y10g15b15.jpeg","Stim\r11y14g08b23.jpeg",14,11,10,14,15,8,15,23,3,1,1.054,1,"gul","10_12",4,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.21949353921642
"67","10_1",67,"10","Female",26,"Stim\r06y19g29b08.jpeg","Stim\r14y20g16b10.jpeg",6,14,19,20,29,16,8,10,-1,0,1.934,1,"gul","10_12",1,0,"Left_lead","Female","Female","left",0.350292350953413,0.21602345253645,0.231445999560893
"68","10_1",68,"10","Female",26,"Stim\r14y08g21b39.jpeg","Stim\r17y07g07b24.jpeg",14,17,8,7,21,7,39,24,3,0,1.2,1,"gul","10_12",-1,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.235100626252273
"69","10_1",69,"10","Female",26,"Stim\r05y09g02b34.jpeg","Stim\r10y13g07b36.jpeg",5,10,9,13,2,7,34,36,3,1,1.231,1,"gul","10_12",4,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.23214918434699
"70","10_1",70,"10","Female",26,"Stim\r11y26g25b38.jpeg","Stim\r05y28g23b30.jpeg",11,5,26,28,25,23,38,30,2,1,1.562,1,"gul","10_12",2,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.229676677672055
"71","10_1",71,"10","Female",26,"Stim\r17y12g19b18.jpeg","Stim\r19y15g35b05.jpeg",17,19,12,15,19,35,18,5,2,1,0.76,1,"gul","10_12",3,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.226917901493018
"72","10_1",72,"10","Female",26,"Stim\r12y12g14b26.jpeg","Stim\r20y14g02b19.jpeg",12,20,12,14,14,2,26,19,-4,0,1.11,1,"gul","10_12",2,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.222674912319505
"73","10_1",73,"10","Female",26,"Stim\r22y02g34b05.jpeg","Stim\r10y03g03b07.jpeg",22,10,2,3,34,3,5,7,3,1,1.066,1,"gul","10_12",1,1,"Left_lead","Female","Female","left",0.350292350953413,0.21602345253645,0.230508805251679
"74","10_1",74,"10","Female",26,"Stim\r09y07g06b09.jpeg","Stim\r03y03g02b05.jpeg",9,3,7,3,6,2,9,5,-1,1,1.608,1,"grøn","10_12",-4,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.242147972010595
"75","10_1",75,"10","Female",26,"Stim\r05y09g02b34.jpeg","Stim\r10y03g03b07.jpeg",5,10,9,3,2,3,34,7,3,1,0.958,1,"grøn","10_12",1,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.244860199652742
"76","10_1",76,"10","Female",26,"Stim\r19y15g35b05.jpeg","Stim\r05y40g33b16.jpeg",19,5,15,40,35,33,5,16,-2,1,1.596,1,"grøn","10_12",-2,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.236610888414465
"77","10_1",77,"10","Female",26,"Stim\r04y39g24b15.jpeg","Stim\r12y09g30b18.jpeg",4,12,39,9,24,30,15,18,4,1,1.222,1,"grøn","10_12",6,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.213056188073056
"78","10_1",78,"10","Female",26,"Stim\r02y19g24b04.jpeg","Stim\r04y28g27b06.jpeg",2,4,19,28,24,27,4,6,2,1,0.889,1,"grøn","10_12",3,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.214777829362439
"79","10_1",79,"10","Female",26,"Stim\r22y23g20b06.jpeg","Stim\r12y12g14b26.jpeg",22,12,23,12,20,14,6,26,2,0,0.814,1,"grøn","10_12",-6,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.203602769711107
"80","10_1",80,"10","Female",26,"Stim\r11y26g25b38.jpeg","Stim\r11y13g22b35.jpeg",11,11,26,13,25,22,38,35,-2,1,0.873,1,"grøn","10_12",-3,0,"Left_lead","Female","Female","left",0.350292350953413,0.21602345253645,0.209697026650933
"81","10_1",81,"10","Female",26,"Stim\r17y12g19b18.jpeg","Stim\r14y08g21b39.jpeg",17,14,12,8,19,21,18,39,1,1,2.381,1,"grøn","10_12",2,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.208234819985284
"82","10_1",82,"10","Female",26,"Stim\r13y21g23b09.jpeg","Stim\r10y27g22b14.jpeg",13,10,21,27,23,22,9,14,-1,1,1.178,1,"grøn","10_12",-1,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.213458853674057
"83","10_1",83,"10","Female",26,"Stim\r05y40g33b16.jpeg","Stim\r06y19g29b08.jpeg",5,6,40,19,33,29,16,8,-3,1,1.021,1,"grøn","10_12",-4,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.211123523433824
"84","10_1",84,"10","Female",26,"Stim\r04y16g13b13.jpeg","Stim\r08y23g10b29.jpeg",4,8,16,23,13,10,13,29,3,0,1.109,1,"grøn","10_12",-3,1,"Right_lead","Female","Female","left",0.350292350953413,0.21602345253645,0.203301978601357
"85","10_1",85,"10","Female",26,"Stim\r21y24g16b04.jpeg","Stim\r15y16g12b03.jpeg",21,15,24,16,16,12,4,3,-1,1,0.991,1,"grøn","10_12",-4,0,"Left_lead","Female","Female","left",0.350292350953413,0.21602345253645,0.198632297811275
"86","10_1",86,"10","Female",26,"Stim\r16y09g06b10.jpeg","Stim\r10y03g03b07.jpeg",16,10,9,3,6,3,10,7,2,0,0.756,1,"grøn","10_12",-3,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.202965021517648
"87","10_1",87,"10","Female",26,"Stim\r20y14g02b19.jpeg","Stim\r16y21g04b04.jpeg",20,16,14,21,2,4,19,4,2,1,0.869,1,"grøn","10_12",2,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.223411339127277
"88","10_1",88,"10","Female",26,"Stim\r04y28g27b06.jpeg","Stim\r06y14g31b25.jpeg",4,6,28,14,27,31,6,25,2,1,1.39,1,"grøn","10_12",4,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.225532758485563
"89","10_1",89,"10","Female",26,"Stim\r10y02g36b05.jpeg","Stim\r22y02g34b05.jpeg",10,22,2,2,36,34,5,5,-4,1,1.124,1,"grøn","10_12",-2,0,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.249777542640028
"90","10_1",90,"10","Female",26,"Stim\r06y14g31b25.jpeg","Stim\r22y02g34b05.jpeg",6,22,14,2,31,34,25,5,3,1,1.039,1,"grøn","10_12",3,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.249774536553132
"91","10_1",91,"10","Female",26,"Stim\r12y12g14b26.jpeg","Stim\r09y15g18b07.jpeg",12,9,12,15,14,18,26,7,4,1,1.392,1,"grøn","10_12",4,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.253208479159822
"92","10_1",92,"10","Female",26,"Stim\r13y33g08b23.jpeg","Stim\r17y07g07b24.jpeg",13,17,33,7,8,7,23,24,1,0,1.288,1,"grøn","10_12",-1,1,"Right_lead","Female","Female","left",0.350292350953413,0.21602345253645,0.257696892495491
"93","10_1",93,"10","Female",26,"Stim\r14y08g21b39.jpeg","Stim\r03y06g12b09.jpeg",14,3,8,6,21,12,39,9,-1,1,0.926,1,"grøn","10_12",-9,0,"Left_lead","Female","Female","left",0.350292350953413,0.21602345253645,0.244507009657091
"94","10_1",94,"10","Female",26,"Stim\r09y02g05b02.jpeg","Stim\r03y11g01b26.jpeg",9,3,2,11,5,1,2,26,-1,1,1.94,1,"grøn","10_12",-4,0,"Right_lead","Female","Female","left",0.350292350953413,0.21602345253645,0.250491350329966
"95","10_1",95,"10","Female",26,"Stim\r10y13g07b36.jpeg","Stim\r16y21g04b04.jpeg",10,16,13,21,7,4,36,4,-1,1,1.031,1,"grøn","10_12",-3,0,"Left_lead","Female","Female","left",0.350292350953413,0.21602345253645,0.244574066451445
"96","10_1",96,"10","Female",26,"Stim\r10y37g07b02.jpeg","Stim\r17y22g16b15.jpeg",10,17,37,22,7,16,2,15,3,1,1.152,1,"grøn","10_12",9,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,0.245416868607638
"97","10_1",97,"10","Female",26,"Stim\r14y10g15b15.jpeg","Stim\r17y22g16b15.jpeg",14,17,10,22,15,16,15,15,3,1,1.37,1,"grøn","10_12",1,1,"Agree",NA,NA,"left",0.350292350953413,0.21602345253645,NA
"98","10_2",1,"10","Female",26,"Stim\r22y23g20b06.jpeg","Stim\r15y17g24b30.jpeg",22,15,23,17,20,24,6,30,-3,1,1.808,2,"rød","10_9",-7,0,"Agree",NA,NA,"left",0.259407647530501,0.224026699484178,NA
"99","10_2",2,"10","Female",26,"Stim\r09y02g05b02.jpeg","Stim\r03y11g01b26.jpeg",9,3,2,11,5,1,2,26,-1,1,0.852,2,"rød","10_9",-6,0,"Agree",NA,NA,"left",0.259407647530501,0.224026699484178,NA
"100","10_2",3,"10","Female",26,"Stim\r18y19g14b27.jpeg","Stim\r14y20g16b10.jpeg",18,14,19,20,14,16,27,10,-2,1,1.57,2,"rød","10_9",-4,0,"Agree",NA,NA,"left",0.259407647530501,0.224026699484178,NA
"101","10_2",4,"10","Female",26,"Stim\r11y13g22b35.jpeg","Stim\r05y40g33b16.jpeg",11,5,13,40,22,33,35,16,-3,1,2.131,2,"rød","10_9",-6,0,"Agree",NA,NA,"left",0.259407647530501,0.224026699484178,NA
"102","10_2",5,"10","Female",26,"Stim\r21y03g15b37.jpeg","Stim\r17y07g07b24.jpeg",21,17,3,7,15,7,37,24,-1,1,1.66,2,"rød","10_9",-4,0,"Agree",NA,NA,"left",0.259407647530501,0.224026699484178,NA
"103","10_2",6,"10","Female",26,"Stim\r17y12g19b18.jpeg","Stim\r14y08g21b39.jpeg",17,14,12,8,19,21,18,39,-1,1,0.957,2,"rød","10_9",-3,0,"Agree",NA,NA,"left",0.259407647530501,0.224026699484178,NA
"104","10_2",7,"10","Female",26,"Stim\r14y12g04b29.jpeg","Stim\r11y10g06b19.jpeg",14,11,12,10,4,6,29,19,-2,1,1.772,2,"rød","10_9",-3,0,"Agree",NA,NA,"left",0.259407647530501,0.224026699484178,NA
"105","10_2",8,"10","Female",26,"Stim\r13y33g08b23.jpeg","Stim\r06y14g31b25.jpeg",13,6,33,14,8,31,23,25,2,0,0.977,2,"rød","10_9",-7,1,"Left_lead","Female","Male","left",0.259407647530501,0.224026699484178,NA
