,ID,age,gender,word,response,correct,rt,block,trial
0,02,25,Female,Karriere,i,1,1.1388479369925335,1,1.0
1,02,25,Female,Virksomhed,i,1,0.67103884901735,1,2.0
2,02,25,Female,Forældre,e,1,0.4998772779945284,1,3.0
3,02,25,Female,Børn,e,1,0.5394549600023311,1,4.0
4,02,25,Female,Ægteskab,e,1,0.7184468299965374,1,5.0
5,02,25,Female,Løn,i,1,0.5451848740049172,1,6.0
6,02,25,Female,Kontor,i,1,0.4146410230023321,1,7.0
7,02,25,Female,Forældre,e,1,0.4964344079780858,1,8.0
8,02,25,Female,Handel,i,1,0.7286106719984673,1,9.0
9,02,25,Female,Akademiker,i,1,0.5221251939947251,1,10.0
10,02,25,Female,Familie,e,1,0.48774945497279987,1,11.0
11,02,25,Female,Hjem,e,1,1.1692240179982036,1,12.0
12,02,25,Female,Slægtninge,e,1,0.7977911430061795,1,13.0
13,02,25,Female,Akademiker,i,1,0.5581096590030938,1,14.0
14,02,25,Female,Karriere,i,1,0.7567853970103897,1,15.0
15,02,25,Female,Virksomhed,i,1,0.6175511929905042,1,16.0
16,02,25,Female,Handel,i,1,0.5876996199949645,1,17.0
17,02,25,Female,Hjem,e,1,0.6845806509954855,1,18.0
18,02,25,Female,Ægteskab,e,1,0.5034048319794238,1,19.0
19,02,25,Female,Løn,i,1,0.5522031470027287,1,20.0
20,02,25,Female,Mette,i,1,0.8173391259915661,2,1.0
21,02,25,Female,Mikkel,e,1,0.5758033769961912,2,2.0
22,02,25,Female,Line,i,1,0.45044914400205016,2,3.0
23,02,25,Female,Morten,e,1,0.42322379199322313,2,4.0
24,02,25,Female,Birthe,i,1,0.5620176979864482,2,5.0
25,02,25,Female,Line,i,1,0.48306480501196347,2,6.0
26,02,25,Female,Casper,e,1,0.49438476498471573,2,7.0
27,02,25,Female,Birthe,i,1,0.6566320479905698,2,8.0
28,02,25,Female,Line,i,1,0.4887698439997621,2,9.0
29,02,25,Female,Rasmus,e,1,0.47535499499645084,2,10.0
30,02,25,Female,Josefine,i,1,0.4794529089995194,2,11.0
31,02,25,Female,Sebastian,e,1,0.5556861950026359,2,12.0
32,02,25,Female,Mikkel,e,1,0.6731702490069438,2,13.0
33,02,25,Female,Josefine,i,1,0.4576866019924637,2,14.0
34,02,25,Female,Casper,e,1,0.4819083460024558,2,15.0
35,02,25,Female,Camilla,i,1,0.5975654649955686,2,16.0
