,ID,age,gender,word,response,correct,rt,block,trial
0,62,22,Female,Handel,i,1,1.792496174790358,1,1.0
1,62,22,Female,Bryllup,e,1,0.7504240017033226,1,2.0
2,62,22,Female,Hjem,e,1,0.868375588107483,1,3.0
3,62,22,Female,Løn,i,1,0.8675891643724754,1,4.0
4,62,22,Female,Akademiker,e,0,1.5679330697385012,1,5.0
5,62,22,Female,Familie,e,1,1.0754543425209704,1,6.0
6,62,22,Female,Karriere,i,1,1.177335344936182,1,7.0
7,62,22,Female,Slægtninge,e,1,2.2770341177047158,1,8.0
8,62,22,Female,Virksomhed,i,1,1.4677279752177128,1,9.0
9,62,22,Female,Ledelse,i,1,1.1945785085235912,1,10.0
10,62,22,Female,Karriere,i,1,0.9149174190924896,1,11.0
11,62,22,Female,Børn,e,1,0.7654742447302851,1,12.0
12,62,22,Female,Akademiker,i,1,0.8483232795961158,1,13.0
13,62,22,Female,Kontor,i,1,0.9953332016211789,1,14.0
14,62,22,Female,Slægtninge,e,1,1.2409984630739928,1,15.0
15,62,22,Female,Forældre,e,1,0.7028511388389234,1,16.0
16,62,22,Female,Virksomhed,i,1,0.8941347072441204,1,17.0
17,62,22,Female,Ægteskab,e,1,0.8016463154399389,1,18.0
18,62,22,Female,Slægtninge,e,1,0.7866905801065514,1,19.0
19,62,22,Female,Børn,e,1,0.8132754655471217,1,20.0
20,62,22,Female,Mikkel,e,1,1.1826303415018629,2,1.0
21,62,22,Female,Jens,e,1,0.5147581672181332,2,2.0
22,62,22,Female,Ole,e,1,0.5217017029344788,2,3.0
23,62,22,Female,Hanne,i,1,0.6505255226356894,2,4.0
24,62,22,Female,Camilla,i,1,0.5290844214550816,2,5.0
25,62,22,Female,Mette,i,1,0.44067782114052534,2,6.0
26,62,22,Female,Birthe,i,1,0.4959361692490347,2,7.0
27,62,22,Female,Josefine,i,1,0.44892778671510314,2,8.0
28,62,22,Female,Sebastian,e,1,0.5618969789184121,2,9.0
29,62,22,Female,Ruth,i,1,0.6566308905876213,2,10.0
30,62,22,Female,Rasmus,e,1,0.788748367496737,2,11.0
31,62,22,Female,Jens,e,1,0.5462134060653625,2,12.0
32,62,22,Female,Sebastian,e,1,0.5246968697856573,2,13.0
33,62,22,Female,Mette,e,0,0.43319631856138585,2,14.0
34,62,22,Female,Line,i,1,0.5750801604835942,2,15.0
35,62,22,Female,Ole,i,0,0.46761850024449814,2,16.0
36,62,22,Female,Morten,e,1,0.7078386646790022,2,17.0
37,62,22,Female,Camilla,i,1,0.549702493206496,2,18.0
38,62,22,Female,Rasmus,e,1,0.763823995032908,2,19.0
39,62,22,Female,Ruth,i,1,0.5861093364192129,2,20.0
40,62,22,Female,Børn,e,1,0.7224056783297783,3,1.0
41,62,22,Female,Ledelse,i,1,0.7950320599175029,3,2.0
42,62,22,Female,Josefine,i,1,0.8151810143026523,3,3.0
43,62,22,Female,Slægtninge,e,1,1.1257503953502237,3,4.0
44,62,22,Female,Handel,i,1,0.8438155620387988,3,5.0
45,62,22,Female,Hanne,i,1,0.9439402608759337,3,6.0
46,62,22,Female,Familie,e,1,0.7031560437453663,3,7.0
47,62,22,Female,Casper,e,1,1.0628027132688658,3,8.0
48,62,22,Female,Ole,e,1,0.5214686409799469,3,9.0
49,62,22,Female,Line,i,1,0.6659225789571792,3,10.0
50,62,22,Female,Ruth,i,1,0.5610139093087128,3,11.0
51,62,22,Female,Børn,e,1,1.6769936632808822,3,12.0
52,62,22,Female,Hjem,e,1,1.207570964158549,3,13.0
53,62,22,Female,Camilla,i,1,0.8371743654088277,3,14.0
54,62,22,Female,Line,i,1,0.5482108966943997,3,15.0
55,62,22,Female,Rasmus,i,0,0.4687273619865664,3,16.0
56,62,22,Female,Akademiker,i,1,0.85359817724202,3,17.0
57,62,22,Female,Virksomhed,i,1,0.665583890758171,3,18.0
58,62,22,Female,Morten,e,1,0.9211480845724509,3,19.0
59,62,22,Female,Forældre,e,1,0.9709715989420147,3,20.0
60,62,22,Female,Løn,i,1,1.0954985259368186,4,1.0
61,62,22,Female,Morten,e,1,0.8045354284104178,4,2.0
62,62,22,Female,Mette,i,1,0.7424896319498657,4,3.0
63,62,22,Female,Line,i,1,0.6644502260915033,4,4.0
64,62,22,Female,Virksomhed,e,0,0.6780370966216651,4,5.0
65,62,22,Female,Casper,e,1,0.9639510886345306,4,6.0
66,62,22,Female,Akademiker,i,1,0.7316948008792679,4,7.0
67,62,22,Female,Karriere,i,1,0.6503544679899278,4,8.0
68,62,22,Female,Forældre,e,1,0.5970696628601218,4,9.0
69,62,22,Female,Josefine,i,1,0.9943492097700073,4,10.0
70,62,22,Female,Jens,e,1,0.6592381910286349,4,11.0
71,62,22,Female,Ledelse,i,1,1.1853458340074212,4,12.0
72,62,22,Female,Line,i,1,0.6031698991719168,4,13.0
73,62,22,Female,Josefine,i,1,0.564275493770765,4,14.0
74,62,22,Female,Camilla,i,1,0.5126503463434346,4,15.0
75,62,22,Female,Jens,i,0,0.49392371133853885,4,16.0
76,62,22,Female,Handel,i,1,1.6966717897530543,4,17.0
77,62,22,Female,Forældre,e,1,0.6355389974660284,4,18.0
78,62,22,Female,Rasmus,e,1,0.7750973514757789,4,19.0
79,62,22,Female,Birthe,i,1,0.6938318549928226,4,20.0
80,62,22,Female,Sebastian,e,1,0.6060431895875809,4,21.0
81,62,22,Female,Rasmus,e,1,0.63980766615623,4,22.0
82,62,22,Female,Sebastian,e,1,0.5308621068625143,4,23.0
83,62,22,Female,Camilla,i,1,0.6485772102187184,4,24.0
84,62,22,Female,Birthe,i,1,0.5819565572519423,4,25.0
85,62,22,Female,Ruth,i,1,0.547852109573796,4,26.0
86,62,22,Female,Mikkel,e,1,0.5792829731344682,4,27.0
87,62,22,Female,Ægteskab,e,1,0.7405785239188845,4,28.0
88,62,22,Female,Ledelse,i,1,0.6988830986892935,4,29.0
89,62,22,Female,Løn,i,1,1.1362694008048493,4,30.0
90,62,22,Female,Karriere,i,1,0.6955757571085996,4,31.0
91,62,22,Female,Familie,e,1,0.5818569179200495,4,32.0
92,62,22,Female,Ægteskab,e,1,0.4975013192588449,4,33.0
93,62,22,Female,Mette,i,1,0.8385735924130131,4,34.0
94,62,22,Female,Akademiker,e,0,0.7141411731099652,4,35.0
95,62,22,Female,Hjem,e,1,1.5734671151722068,4,36.0
96,62,22,Female,Ole,e,1,0.9244934858115812,4,37.0
