,ID,age,gender,word,response,correct,rt,block,trial
0,01,23,Male,Slægtninge,e,1,6.262776200000189,1,1.0
1,01,23,Male,Akademiker,i,1,1.384824099999605,1,2.0
2,01,23,Male,Hjem,e,1,1.0108276999999362,1,3.0
3,01,23,Male,Ægteskab,e,1,1.038755300000048,1,4.0
4,01,23,Male,Karriere,i,1,1.3381943999993382,1,5.0
5,01,23,Male,Handel,i,1,2.366195300000072,1,6.0
6,01,23,Male,Ægteskab,e,1,0.9151066000003993,1,7.0
7,01,23,Male,Handel,i,1,1.1704814000004262,1,8.0
8,01,23,Male,Familie,e,1,0.7367028999997274,1,9.0
9,01,23,Male,Børn,e,1,0.8247080000001006,1,10.0
10,01,23,Male,Bryllup,e,1,0.6951327999995556,1,11.0
11,01,23,Male,Løn,i,1,0.734679999999571,1,12.0
12,01,23,Male,Hjem,e,1,1.0631984999999986,1,13.0
13,01,23,Male,Børn,e,1,0.8484294999998383,1,14.0
14,01,23,Male,Virksomhed,i,1,0.6881591000001208,1,15.0
15,01,23,Male,Forældre,e,1,0.6679607999994914,1,16.0
16,01,23,Male,Bryllup,e,1,3.0443403999997827,1,17.0
17,01,23,Male,Ledelse,i,1,0.8018050000000585,1,18.0
18,01,23,Male,Løn,i,1,1.135603099999571,1,19.0
19,01,23,Male,Akademiker,i,1,1.35479419999956,1,20.0
20,01,23,Male,Mikkel,e,1,1.890809900000022,2,1.0
21,01,23,Male,Line,i,1,0.9224844000000303,2,2.0
22,01,23,Male,Casper,e,1,0.8887757999991663,2,3.0
23,01,23,Male,Birthe,i,1,0.7778582999999344,2,4.0
24,01,23,Male,Rasmus,e,1,0.7459294999998747,2,5.0
25,01,23,Male,Birthe,i,1,0.8628287999999884,2,6.0
26,01,23,Male,Ole,e,1,0.871485799999391,2,7.0
27,01,23,Male,Line,i,1,0.7585288999998738,2,8.0
28,01,23,Male,Sebastian,e,1,0.7287520000008954,2,9.0
29,01,23,Male,Morten,e,1,0.7526794000004884,2,10.0
30,01,23,Male,Mikkel,e,1,0.6692169999996622,2,11.0
31,01,23,Male,Camilla,e,0,0.6370195000008607,2,12.0
32,01,23,Male,Mette,i,1,1.4722805999999764,2,13.0
33,01,23,Male,Ole,e,1,0.6960805000007895,2,14.0
34,01,23,Male,Casper,e,1,0.900394199999937,2,15.0
35,01,23,Male,Jens,e,1,0.953047200000583,2,16.0
36,01,23,Male,Camilla,i,1,0.6990360999998302,2,17.0
37,01,23,Male,Jens,e,1,0.8293880000001081,2,18.0
38,01,23,Male,Ruth,i,1,1.6051385999999184,2,19.0
39,01,23,Male,Josefine,i,1,0.5989030000000639,2,20.0
40,01,23,Male,Hanne,i,1,2.0124128999996174,3,1.0
41,01,23,Male,Karriere,i,1,1.1982120000002396,3,2.0
42,01,23,Male,Jens,e,1,2.1517718000004606,3,3.0
43,01,23,Male,Mette,i,1,0.7982299999994211,3,4.0
44,01,23,Male,Morten,e,1,1.5957754000000932,3,5.0
45,01,23,Male,Ruth,i,1,0.9370233999998163,3,6.0
46,01,23,Male,Ægteskab,e,1,2.1862018000001626,3,7.0
47,01,23,Male,Hanne,i,1,1.1654318000000785,3,8.0
48,01,23,Male,Line,i,1,2.1211787000002005,3,9.0
49,01,23,Male,Forældre,e,1,1.3795982999999978,3,10.0
50,01,23,Male,Karriere,i,1,0.8234129000002213,3,11.0
51,01,23,Male,Akademiker,i,1,0.8713476000002629,3,12.0
52,01,23,Male,Børn,e,1,2.1647781000001487,3,13.0
53,01,23,Male,Hanne,i,1,1.0275165000002744,3,14.0
54,01,23,Male,Casper,e,1,0.8868161000000327,3,15.0
55,01,23,Male,Ægteskab,e,1,1.0760589000001346,3,16.0
56,01,23,Male,Josefine,i,1,0.8729690999998638,3,17.0
57,01,23,Male,Familie,e,1,2.4484333000000333,3,18.0
58,01,23,Male,Ledelse,i,1,0.6413402999996833,3,19.0
59,01,23,Male,Kontor,i,1,1.0886407000007239,3,20.0
60,01,23,Male,Casper,e,1,2.1106214000001273,4,1.0
61,01,23,Male,Morten,e,1,0.9539904000002934,4,2.0
62,01,23,Male,Ægteskab,e,1,1.1939268999994965,4,3.0
63,01,23,Male,Karriere,i,1,1.235324799999944,4,4.0
64,01,23,Male,Børn,e,1,0.9269029000006412,4,5.0
65,01,23,Male,Sebastian,e,1,1.1370314999994662,4,6.0
66,01,23,Male,Mette,i,1,0.7039781000003131,4,7.0
67,01,23,Male,Kontor,i,1,1.0213400000002366,4,8.0
68,01,23,Male,Line,i,1,1.2819839000003412,4,9.0
69,01,23,Male,Morten,e,1,0.7828844999994544,4,10.0
70,01,23,Male,Børn,i,0,1.0497752999999648,4,11.0
71,01,23,Male,Hjem,e,1,1.1746907999995528,4,12.0
72,01,23,Male,Line,i,1,0.9951346999996531,4,13.0
73,01,23,Male,Forældre,e,1,1.0051900999997088,4,14.0
74,01,23,Male,Mikkel,e,1,0.9143266999999469,4,15.0
75,01,23,Male,Casper,e,1,0.8569513000002189,4,16.0
76,01,23,Male,Ledelse,i,1,0.7581629000005705,4,17.0
77,01,23,Male,Ole,e,1,1.0316523999999845,4,18.0
78,01,23,Male,Hjem,e,1,1.3573451999991448,4,19.0
79,01,23,Male,Handel,i,1,0.7988572000003842,4,20.0
80,01,23,Male,Josefine,i,1,1.0631530000000566,4,21.0
81,01,23,Male,Rasmus,e,1,0.7878289999998742,4,22.0
82,01,23,Male,Casper,e,1,0.5315769999997428,4,23.0
83,01,23,Male,Virksomhed,i,1,0.6389741999992111,4,24.0
